FID,publicid,origintime,longitude,latitude,depth,magnitude,magnitudetype,status,phases,type,agency,updatetime,origin_geom
quake.2013p542955,2013p542955,2013-07-20T21:26:43.245,174.3746,-41.5977,14.3164,2.8471,M,automatic,41,,WEL(GNS_Primary),2013-07-20T21:29:35.945,POINT (174.37463 -41.597654)
quake.2013p542952,2013p542952,2013-07-20T21:24:53.298,174.3694,-41.6332,8.5156,2.617,M,automatic,32,,WEL(GNS_Primary),2013-07-20T21:27:07.013,POINT (174.36944 -41.633159)
quake.2013p542949,2013p542949,2013-07-20T21:23:29.603,174.3917,-41.5444,5.0586,2.3586,M,automatic,37,,WEL(GNS_Primary),2013-07-20T21:27:09.913,POINT (174.39167 -41.544357)
quake.2013p542944,2013p542944,2013-07-20T21:20:43.568,174.3534,-41.6212,16.6602,3.1006,M,automatic,43,,WEL(GNS_Primary),2013-07-20T21:24:24.08,POINT (174.35344 -41.62122)
quake.2013p542940,2013p542940,2013-07-20T21:18:44.96,174.3856,-41.5596,10.0977,2.928,M,automatic,57,,WEL(GNS_Primary),2013-07-20T21:22:10.649,POINT (174.38559 -41.559608)
quake.2013p542937,2013p542937,2013-07-20T21:16:52.444,174.1468,-41.6462,7.2266,2.331,M,automatic,23,,WEL(GNS_Primary),2013-07-20T21:19:02.257,POINT (174.14681 -41.646218)
quake.2013p542933,2013p542933,2013-07-20T21:14:48.334,174.4102,-41.5972,12.8516,2.6384,M,automatic,35,,WEL(GNS_Primary),2013-07-20T21:17:49.493,POINT (174.41017 -41.597239)
quake.2013p542928,2013p542928,2013-07-20T21:12:37.307,174.3701,-41.5969,11.6797,2.9551,M,automatic,32,,WEL(GNS_Primary),2013-07-20T21:15:38.885,POINT (174.37012 -41.596896)
quake.2013p542926,2013p542926,2013-07-20T21:11:11.901,174.3308,-41.6024,20.5859,1.6762,M,automatic,12,,WEL(GNS_Primary),2013-07-20T21:12:52.222,POINT (174.33075 -41.602411)
quake.2013p542922,2013p542922,2013-07-20T21:08:52.47,174.6226,-41.5082,12.6758,2.7144,M,automatic,23,,WEL(GNS_Primary),2013-07-20T21:11:06.649,POINT (174.62258 -41.508201)
quake.2013p542918,2013p542918,2013-07-20T21:07:01.581,174.36,-41.5716,14.7266,2.9982,M,reviewed,22,,WEL(GNS_Primary),2013-07-20T21:56:00.19,POINT (174.35995 -41.571574)
quake.2013p542914,2013p542914,2013-07-20T21:05:10.207,174.384,-41.5756,5.1172,2.1855,M,automatic,25,,WEL(GNS_Primary),2013-07-20T21:07:25.743,POINT (174.38402 -41.575618)
quake.2013p542908,2013p542908,2013-07-20T21:01:38.008,174.4116,-41.5825,8.1055,2.9582,M,reviewed,24,,WEL(GNS_Primary),2013-07-22T02:34:09.015,POINT (174.41155 -41.582475)
quake.2013p542903,2013p542903,2013-07-20T20:59:01.216,174.3623,-41.5975,14.4922,2.8078,M,automatic,36,,WEL(GNS_Primary),2013-07-20T21:07:23.708,POINT (174.36232 -41.5975)
quake.2013p542901,2013p542901,2013-07-20T20:57:48.017,174.3467,-41.5987,5.1172,2.4937,M,automatic,20,,WEL(GNS_Primary),2013-07-20T21:00:34.646,POINT (174.34672 -41.59871)
quake.2013p542898,2013p542898,2013-07-20T20:56:22.426,174.3655,-41.6076,15.8984,2.9046,M,automatic,54,,WEL(GNS_Primary),2013-07-20T21:07:13.375,POINT (174.36547 -41.607602)
quake.2013p542895,2013p542895,2013-07-20T20:54:59.429,174.4035,-41.6325,12.7344,2.1492,M,automatic,21,,WEL(GNS_Primary),2013-07-20T20:57:02.3,POINT (174.40348 -41.632491)
quake.2013p542891,2013p542891,2013-07-20T20:52:28.789,174.3658,-41.6208,7.5195,2.7232,M,automatic,42,,WEL(GNS_Primary),2013-07-20T20:56:27.07,POINT (174.36585 -41.62075)
quake.2013p542885,2013p542885,2013-07-20T20:50:24.259,174.3716,-41.5761,12.1484,2.4567,M,automatic,31,,WEL(GNS_Primary),2013-07-20T20:52:30.575,POINT (174.37162 -41.576088)
quake.2013p542883,2013p542883,2013-07-20T20:48:21.648,174.3498,-41.5775,5.7031,1.9566,M,automatic,17,,WEL(GNS_Primary),2013-07-20T20:50:18.394,POINT (174.34983 -41.577532)
quake.2013p542878,2013p542878,2013-07-20T20:45:43.99,174.3941,-41.6226,5.1172,2.286,M,automatic,21,,WEL(GNS_Primary),2013-07-20T20:48:01.246,POINT (174.39412 -41.622624)
quake.2013p542874,2013p542874,2013-07-20T20:43:45.851,174.3553,-41.5714,8.3984,2.1579,M,automatic,17,,WEL(GNS_Primary),2013-07-20T20:46:49.991,POINT (174.35534 -41.571438)
quake.2013p542873,2013p542873,2013-07-20T20:42:43.938,174.3753,-41.6035,5.0586,2.1895,M,automatic,24,,WEL(GNS_Primary),2013-07-20T20:44:35.662,POINT (174.37532 -41.603513)
quake.2013p542863,2013p542863,2013-07-20T20:37:44.008,174.396,-41.5783,15.7227,3.5301,M,reviewed,26,,WEL(GNS_Primary),2013-07-20T21:19:03.828,POINT (174.39597 -41.578264)
quake.2013p542858,2013p542858,2013-07-20T20:35:18.771,175.4156,-39.2323,9.6326,0.8677,M,reviewed,10,,WEL(GNS_Primary),2013-07-22T02:38:47.705,POINT (175.41565 -39.232292)
quake.2013p542853,2013p542853,2013-07-20T20:32:21.434,174.3881,-41.6108,17.5391,3.1517,M,automatic,64,,WEL(GNS_Primary),2013-07-20T20:59:25.046,POINT (174.38814 -41.610771)
quake.2013p542849,2013p542849,2013-07-20T20:30:18.468,174.3669,-41.5976,11.9141,3.1502,M,automatic,37,,WEL(GNS_Primary),2013-07-20T20:58:02.099,POINT (174.36693 -41.597636)
quake.2013p542846,2013p542846,2013-07-20T20:28:33.898,174.3218,-41.5371,27.6172,1.9603,M,automatic,14,,WEL(GNS_Primary),2013-07-20T20:30:20.153,POINT (174.32185 -41.537089)
quake.2013p542843,2013p542843,2013-07-20T20:27:06.851,174.3432,-41.5809,7.0508,2.6381,M,automatic,40,,WEL(GNS_Primary),2013-07-20T20:30:56.41,POINT (174.34317 -41.580881)
quake.2013p542840,2013p542840,2013-07-20T20:25:14.007,174.3542,-41.5789,5.1172,2.3911,M,automatic,24,,WEL(GNS_Primary),2013-07-20T20:27:55.792,POINT (174.35425 -41.578913)
quake.2013p542838,2013p542838,2013-07-20T20:24:12.614,174.3175,-41.5459,5.0586,2.4354,M,automatic,23,,WEL(GNS_Primary),2013-07-20T20:27:31.614,POINT (174.31747 -41.545926)
quake.2013p542834,2013p542834,2013-07-20T20:22:05.449,174.3867,-41.6099,5.1172,2.8389,M,automatic,32,,WEL(GNS_Primary),2013-07-20T20:55:23.299,POINT (174.38673 -41.609895)
quake.2013p542830,2013p542830,2013-07-20T20:20:16.495,174.3671,-41.5808,16.7773,3.1807,M,automatic,54,,WEL(GNS_Primary),2013-07-20T20:54:50.885,POINT (174.36708 -41.58075)
quake.2013p542828,2013p542828,2013-07-20T20:19:04.067,174.3936,-41.5945,5.0586,2.6262,M,automatic,34,,WEL(GNS_Primary),2013-07-20T20:21:06.341,POINT (174.39361 -41.594459)
quake.2013p542819,2013p542819,2013-07-20T20:14:05.913,174.3909,-41.571,16.8945,3.0948,M,automatic,51,,WEL(GNS_Primary),2013-07-20T20:17:46.412,POINT (174.39086 -41.571024)
quake.2013p542817,2013p542817,2013-07-20T20:13:00.141,174.3921,-41.5834,10.9766,2.6245,M,automatic,33,,WEL(GNS_Primary),2013-07-20T20:15:21.8,POINT (174.39214 -41.583364)
quake.2013p542812,2013p542812,2013-07-20T20:10:36.291,174.4027,-41.5954,5.1172,2.7734,M,automatic,24,,WEL(GNS_Primary),2013-07-20T20:13:25.282,POINT (174.40273 -41.595352)
quake.2013p542808,2013p542808,2013-07-20T20:08:11.714,176.8439,-38.4745,57.6758,3.8233,M,reviewed,55,,WEL(GNS_Primary),2013-07-20T22:13:12.138,POINT (176.8439 -38.474459)
quake.2013p542804,2013p542804,2013-07-20T20:06:45.135,174.618,-41.4864,15.0195,3.1761,M,automatic,28,,WEL(GNS_Primary),2013-07-20T20:09:47.051,POINT (174.61798 -41.486381)
quake.2013p542802,2013p542802,2013-07-20T20:05:05.167,174.389,-41.5841,10.0391,3.1304,M,reviewed,23,,WEL(GNS_Primary),2013-07-20T21:12:57.858,POINT (174.38895 -41.584104)
quake.2013p542799,2013p542799,2013-07-20T20:03:38.537,174.3868,-41.4883,5.0586,3.0444,M,automatic,24,,WEL(GNS_Primary),2013-07-20T20:06:39.697,POINT (174.38676 -41.488328)
quake.2013p542792,2013p542792,2013-07-20T20:00:02.073,174.3817,-41.6129,13.2617,3.4411,M,reviewed,26,,WEL(GNS_Primary),2013-07-20T20:55:34.777,POINT (174.38166 -41.612874)
quake.2013p542790,2013p542790,2013-07-20T19:58:55.553,174.3786,-41.6022,10.2734,3.4102,M,reviewed,18,,WEL(GNS_Primary),2013-07-21T00:58:25.545,POINT (174.3786 -41.60215)
quake.2013p542788,2013p542788,2013-07-20T19:57:38.222,174.3542,-41.5476,30.5469,3.3614,M,automatic,12,,WEL(GNS_Primary),2013-07-20T20:00:35.8,POINT (174.35421 -41.547633)
quake.2013p542778,2013p542778,2013-07-20T19:52:26.565,174.3522,-41.6347,16.3672,3.3188,M,reviewed,11,,WEL(GNS_Primary),2013-07-20T20:45:59.623,POINT (174.35223 -41.634738)
quake.2013p542779,2013p542779,2013-07-20T19:52:18.628,177.5304,-37.6836,86.5625,2.2717,M,automatic,19,,WEL(GNS_Primary),2013-07-20T19:55:44.135,POINT (177.53043 -37.683586)
quake.2013p542771,2013p542771,2013-07-20T19:48:51.021,174.504,-41.7489,12.7344,2.9287,M,automatic,24,,WEL(GNS_Primary),2013-07-20T19:52:04.342,POINT (174.50396 -41.748873)
quake.2013p542769,2013p542769,2013-07-20T19:47:30.887,174.3364,-41.6059,5.1172,2.8926,M,automatic,12,,WEL(GNS_Primary),2013-07-20T19:50:33.093,POINT (174.33641 -41.605914)
quake.2013p542764,2013p542764,2013-07-20T19:45:06.697,174.3562,-41.6182,10.0391,3.8536,M,reviewed,23,,WEL(GNS_Primary),2013-07-20T20:38:00.814,POINT (174.3562 -41.618173)
quake.2013p542760,2013p542760,2013-07-20T19:43:39.061,174.3613,-41.5941,10.0391,3.7791,M,reviewed,17,,WEL(GNS_Primary),2013-07-20T20:24:13.24,POINT (174.36127 -41.594133)
quake.2013p542756,2013p542756,2013-07-20T19:40:54.3,174.3612,-41.5839,5.0586,2.9931,M,automatic,37,,WEL(GNS_Primary),2013-07-20T19:44:06.015,POINT (174.36122 -41.583914)
quake.2013p542750,2013p542750,2013-07-20T19:37:30.95,174.3538,-41.582,14.082,3.1696,M,reviewed,23,,WEL(GNS_Primary),2013-07-20T22:37:34.183,POINT (174.35379 -41.582027)
quake.2013p542746,2013p542746,2013-07-20T19:35:26.777,174.3616,-41.5814,12.5586,3.4474,M,reviewed,26,,WEL(GNS_Primary),2013-07-20T22:24:20.943,POINT (174.36159 -41.581423)
quake.2013p542743,2013p542743,2013-07-20T19:33:37.088,174.7927,-41.3433,7.6953,2.5346,M,automatic,11,,WEL(GNS_Primary),2013-07-20T19:35:22.827,POINT (174.7927 -41.343295)
quake.2013p542737,2013p542737,2013-07-20T19:30:32.147,174.3626,-41.6065,19.3555,4.4116,M,reviewed,24,,WEL(GNS_Primary),2013-07-21T23:47:40.87,POINT (174.36255 -41.606474)
quake.2013p542727,2013p542727,2013-07-20T19:25:12.824,174.3512,-41.6049,9.9805,3.7386,M,reviewed,23,,WEL(GNS_Primary),2013-07-20T20:15:52.6,POINT (174.35121 -41.604889)
quake.2013p542721,2013p542721,2013-07-20T19:22:07.897,174.3781,-41.5631,9.9805,4.1388,M,reviewed,25,,WEL(GNS_Primary),2013-07-20T19:58:56.833,POINT (174.37814 -41.563142)
quake.2013p542718,2013p542718,2013-07-20T19:20:16.234,174.3574,-41.5734,13.4961,4.3234,M,reviewed,15,,WEL(GNS_Primary),2013-07-20T19:29:19.268,POINT (174.35737 -41.573375)
quake.2013p542711,2013p542711,2013-07-20T19:17:10.845,174.4046,-41.5564,19.8242,5.8023,M,reviewed,21,,WEL(GNS_Primary),2013-07-21T23:39:40.36,POINT (174.40455 -41.556413)
quake.2013p542688,2013p542688,2013-07-20T19:04:42.567,174.3918,-41.5702,17.5977,4.1926,M,reviewed,26,,WEL(GNS_Primary),2013-07-20T19:15:18.424,POINT (174.39175 -41.570216)
quake.2013p542648,2013p542648,2013-07-20T18:42:57.94,176.4694,-37.6839,206.5625,2.2018,M,automatic,27,,WEL(GNS_Primary),2013-07-20T18:46:07.36,POINT (176.46944 -37.683933)
quake.2013p542593,2013p542593,2013-07-20T18:13:52.546,176.6664,-40.3395,12.1484,1.8498,M,automatic,15,,WEL(GNS_Primary),2013-07-20T19:31:57.511,POINT (176.66638 -40.339505)
quake.2013p542581,2013p542581,2013-07-20T18:07:31.497,177.6236,-36.6002,64.0625,2.5331,M,automatic,26,,WEL(GNS_Primary),2013-07-20T18:10:43.049,POINT (177.62365 -36.600232)
quake.2013p542533,2013p542533,2013-07-20T17:41:35.861,172.3149,-43.5858,7.9883,2.0092,M,automatic,16,,WEL(GNS_Primary),2013-07-20T19:40:10.315,POINT (172.31492 -43.585819)
quake.2013p542504,2013p542504,2013-07-20T17:26:09.964,175.0344,-40.6392,32.5391,2.3406,M,automatic,30,,WEL(GNS_Primary),2013-07-20T17:28:31.165,POINT (175.03436 -40.639155)
quake.2013p542486,2013p542486,2013-07-20T17:16:49.434,174.3699,-41.5247,26.7969,1.6765,M,automatic,10,,WEL(GNS_Primary),2013-07-20T17:19:13.47,POINT (174.36989 -41.52474)
quake.2013p542484,2013p542484,2013-07-20T17:15:56.533,178.489,-36.9673,176.5625,3.4745,M,automatic,56,,WEL(GNS_Primary),2013-07-20T19:13:17.33,POINT (178.48903 -36.96726)
quake.2013p542465,2013p542465,2013-07-20T17:05:43.125,174.4101,-41.5449,17.2461,3.4004,M,reviewed,30,,WEL(GNS_Primary),2013-07-21T00:56:37.033,POINT (174.41008 -41.544899)
quake.2013p542449,2013p542449,2013-07-20T16:57:06.872,175.1981,-38.1414,209.375,2.3788,M,automatic,11,,WEL(GNS_Primary),2013-07-20T17:00:29.896,POINT (175.1981 -38.14135)
quake.2013p542441,2013p542441,2013-07-20T16:53:04.006,171.9909,-43.2415,8.5156,2.4089,M,automatic,22,,WEL(GNS_Primary),2013-07-20T19:39:41.42,POINT (171.99094 -43.241534)
quake.2013p542421,2013p542421,2013-07-20T16:42:18.058,179.7125,-38.001,29.375,2.3962,M,automatic,11,,WEL(GNS_Primary),2013-07-20T17:26:48.885,POINT (179.71249 -38.001018)
quake.2013p542342,2013p542342,2013-07-20T15:59:55.665,177.3407,-39.1451,17.7734,1.5843,M,automatic,10,,WEL(GNS_Primary),2013-07-20T16:01:19.809,POINT (177.3407 -39.14514)
quake.2013p542315,2013p542315,2013-07-20T15:45:39.898,173.2067,-40.4465,163.4375,2.4235,M,automatic,10,,WEL(GNS_Primary),2013-07-20T15:49:01.402,POINT (173.20674 -40.446478)
quake.2013p542282,2013p542282,2013-07-20T15:28:11.783,177.7487,-38.7617,11.1523,1.2981,M,reviewed,12,,WEL(GNS_Primary),2013-07-22T02:55:46.366,POINT (177.74869 -38.761726)
quake.2013p542217,2013p542217,2013-07-20T14:53:21.471,168.2521,-44.4378,5.1172,3.0515,M,automatic,16,,WEL(GNS_Primary),2013-07-20T14:56:39.294,POINT (168.25206 -44.437812)
quake.2013p542201,2013p542201,2013-07-20T14:45:04.433,179.4362,-38.9313,20.0025,3.4092,M,reviewed,49,,WEL(GNS_Primary),2013-07-22T02:45:47.403,POINT (179.43625 -38.931337)
quake.2013p542202,2013p542202,2013-07-20T14:45:00.688,179.8116,-38.996,33.1775,3.4907,M,reviewed,33,,WEL(GNS_Primary),2013-07-22T03:09:44.854,POINT (179.81159 -38.99605)
quake.2013p542197,2013p542197,2013-07-20T14:42:49.522,177.627,-41.0083,72.5,2.2681,M,automatic,10,,WEL(GNS_Primary),2013-07-20T14:44:46.309,POINT (177.62698 -41.008327)
quake.2013p542187,2013p542187,2013-07-20T14:37:38.869,172.7365,-43.5114,15.957,2.4656,M,automatic,23,,WEL(GNS_Primary),2013-07-20T19:39:35.095,POINT (172.73653 -43.511443)
quake.2013p542179,2013p542179,2013-07-20T14:33:17.999,175.0437,-40.017,30.5469,1.9619,M,automatic,10,,WEL(GNS_Primary),2013-07-20T14:35:14.096,POINT (175.04373 -40.016963)
quake.2013p542125,2013p542125,2013-07-20T14:04:13.786,176.736,-40.346,6.8164,2.0414,M,automatic,23,,WEL(GNS_Primary),2013-07-20T14:06:39.426,POINT (176.73604 -40.345965)
quake.2013p542104,2013p542104,2013-07-20T13:53:13.339,178.2434,-36.6098,183.125,2.6623,M,automatic,14,,WEL(GNS_Primary),2013-07-20T13:56:45.509,POINT (178.24343 -36.609774)
quake.2013p542077,2013p542077,2013-07-20T13:38:47.491,-179.739,-38.2276,39.6875,3.2283,M,automatic,34,,WEL(GNS_Primary),2013-07-20T13:42:27.735,POINT (-179.73902 -38.227648)
quake.2013p542045,2013p542045,2013-07-20T13:21:56.461,176.7909,-39.9306,9.9805,1.7935,M,automatic,23,,WEL(GNS_Primary),2013-07-20T13:23:36.845,POINT (176.79094 -39.930585)
quake.2013p542033,2013p542033,2013-07-20T13:15:21.345,174.4131,-41.5665,7.2266,1.8775,M,automatic,19,,WEL(GNS_Primary),2013-07-20T13:17:21.758,POINT (174.41311 -41.566465)
quake.2013p541995,2013p541995,2013-07-20T12:55:31.374,176.3789,-40.2273,32.5977,1.5283,M,automatic,20,,WEL(GNS_Primary),2013-07-20T12:57:54.11,POINT (176.37886 -40.227349)
quake.2013p541960,2013p541960,2013-07-20T12:35:53.858,174.1382,-44.7486,282.5,3.3378,M,automatic,12,,WEL(GNS_Primary),2013-07-20T12:39:29.318,POINT (174.13819 -44.748643)
quake.2013p541932,2013p541932,2013-07-20T12:21:47.222,176.1668,-38.2863,204.2188,3.2021,M,automatic,125,,WEL(GNS_Primary),2013-07-20T17:38:32.401,POINT (176.16675 -38.286306)
quake.2013p541894,2013p541894,2013-07-20T12:01:10.312,174.4213,-41.5525,9.8047,1.8214,M,automatic,20,,WEL(GNS_Primary),2013-07-20T12:05:15.913,POINT (174.4213 -41.552527)
quake.2013p541710,2013p541710,2013-07-20T10:23:12.206,174.5544,-39.3433,219.9219,2.5983,M,automatic,70,,WEL(GNS_Primary),2013-07-20T12:54:56.143,POINT (174.55442 -39.343334)
quake.2013p541706,2013p541706,2013-07-20T10:21:02.009,175.0302,-40.6365,35.1172,2.5659,M,automatic,57,,WEL(GNS_Primary),2013-07-20T10:24:06.581,POINT (175.03015 -40.636528)
quake.2013p541636,2013p541636,2013-07-20T09:43:41.935,174.1007,-41.6449,5.1172,1.9177,M,automatic,16,,WEL(GNS_Primary),2013-07-20T09:45:51.821,POINT (174.10072 -41.644864)
quake.2013p541585,2013p541585,2013-07-20T09:16:56.709,174.4792,-37.6595,16.0156,1.7006,M,automatic,12,,WEL(GNS_Primary),2013-07-20T09:18:32.575,POINT (174.47915 -37.659531)
quake.2013p541582,2013p541582,2013-07-20T09:15:25.092,174.4186,-41.5182,16.1328,1.6843,M,automatic,12,,WEL(GNS_Primary),2013-07-20T09:17:02.462,POINT (174.41859 -41.51825)
quake.2013p541569,2013p541569,2013-07-20T09:08:14.4,174.3869,-41.5665,5.1172,1.9278,M,automatic,20,,WEL(GNS_Primary),2013-07-20T09:10:17.671,POINT (174.38689 -41.566528)
quake.2013p541533,2013p541533,2013-07-20T08:49:01.162,178.6337,-38.4489,41.0938,2.0632,M,automatic,16,,WEL(GNS_Primary),2013-07-20T08:51:40.644,POINT (178.63372 -38.448904)
quake.2013p541501,2013p541501,2013-07-20T08:31:52.283,167.813,-44.9003,80.2344,2.68,M,automatic,14,,WEL(GNS_Primary),2013-07-20T08:34:40.519,POINT (167.81305 -44.900279)
quake.2013p541490,2013p541490,2013-07-20T08:25:53.655,176.6836,-39.9217,39.1016,1.929,M,automatic,25,,WEL(GNS_Primary),2013-07-20T08:27:55.422,POINT (176.68362 -39.921728)
quake.2013p541398,2013p541398,2013-07-20T07:36:50.908,176.7156,-40.346,6.9922,1.856,M,automatic,14,,WEL(GNS_Primary),2013-07-20T07:38:34.915,POINT (176.71561 -40.345978)
quake.2013p541364,2013p541364,2013-07-20T07:19:08.276,177.0656,-37.8374,101.0938,1.9517,M,automatic,17,,WEL(GNS_Primary),2013-07-20T07:20:56.797,POINT (177.06564 -37.837442)
quake.2013p541361,2013p541361,2013-07-20T07:17:41.472,177.9138,-38.6714,11.3867,1.7472,M,automatic,18,,WEL(GNS_Primary),2013-07-20T07:19:35.781,POINT (177.91378 -38.671419)
quake.2013p541346,2013p541346,2013-07-20T07:09:24.221,176.6981,-37.511,125.9375,1.8495,M,automatic,11,,WEL(GNS_Primary),2013-07-20T07:11:46.234,POINT (176.69808 -37.511044)
quake.2013p541335,2013p541335,2013-07-20T07:03:30.334,175.6649,-38.5443,207.9688,2.3266,M,automatic,40,,WEL(GNS_Primary),2013-07-20T07:07:23.889,POINT (175.66486 -38.544265)
quake.2013p541328,2013p541328,2013-07-20T06:59:50.451,174.4237,-41.5146,14.6094,2.1001,M,automatic,27,,WEL(GNS_Primary),2013-07-20T07:01:41.529,POINT (174.42373 -41.514648)
quake.2013p541313,2013p541313,2013-07-20T06:51:57.022,175.9645,-38.4059,179.6094,2.5623,M,automatic,79,,WEL(GNS_Primary),2013-07-20T06:56:04.295,POINT (175.96446 -38.405934)
quake.2013p541243,2013p541243,2013-07-20T06:15:14.825,176.8552,-37.346,278.75,2.3468,M,automatic,16,,WEL(GNS_Primary),2013-07-20T06:18:47.59,POINT (176.85523 -37.345953)
quake.2013p541153,2013p541153,2013-07-20T05:26:08.493,176.161,-38.2345,163.4375,1.8538,M,automatic,19,,WEL(GNS_Primary),2013-07-20T05:28:40.457,POINT (176.16102 -38.234453)
quake.2013p541133,2013p541133,2013-07-20T05:16:11.874,176.6625,-39.8128,35.1172,1.6112,M,automatic,19,,WEL(GNS_Primary),2013-07-20T05:17:55.002,POINT (176.66252 -39.812767)
quake.2013p541114,2013p541114,2013-07-20T05:05:54.162,176.586,-37.6842,233.75,2.068,M,automatic,12,,WEL(GNS_Primary),2013-07-20T05:09:13.45,POINT (176.58599 -37.684223)
quake.2013p541100,2013p541100,2013-07-20T04:58:20.085,174.4753,-40.542,5.2344,2.0382,M,automatic,10,,WEL(GNS_Primary),2013-07-20T05:00:22.298,POINT (174.47526 -40.541986)
quake.2013p541044,2013p541044,2013-07-20T04:28:41.479,176.1586,-40.321,99.3359,2.9216,M,automatic,92,,WEL(GNS_Primary),2013-07-20T04:32:48.171,POINT (176.15864 -40.320965)
quake.2013p540990,2013p540990,2013-07-20T03:59:48.795,175.3215,-42.8442,39.6875,2.4148,M,automatic,15,,WEL(GNS_Primary),2013-07-20T04:02:23.67,POINT (175.32152 -42.844173)
quake.2013p540913,2013p540913,2013-07-20T03:18:44.709,176.2595,-40.3902,14.6094,2.3309,M,automatic,40,,WEL(GNS_Primary),2013-07-20T03:21:43.798,POINT (176.25951 -40.390242)
quake.2013p540827,2013p540827,2013-07-20T02:32:34.46,177.8349,-36.8001,159.6875,2.9021,M,automatic,26,,WEL(GNS_Primary),2013-07-20T02:36:22.277,POINT (177.83486 -36.800137)
quake.2013p540821,2013p540821,2013-07-20T02:29:37.869,173.6883,-42.0499,10.0391,2.4237,M,automatic,24,,WEL(GNS_Primary),2013-07-20T02:31:57.494,POINT (173.68831 -42.049916)
quake.2013p540733,2013p540733,2013-07-20T01:42:49.71,175.5739,-38.7065,177.5,2.5045,M,automatic,39,,WEL(GNS_Primary),2013-07-20T01:46:39.549,POINT (175.57389 -38.70654)
quake.2013p540702,2013p540702,2013-07-20T01:26:28.324,175.3912,-39.1904,101.7969,2.3828,M,automatic,67,,WEL(GNS_Primary),2013-07-20T01:29:54.551,POINT (175.39125 -39.19035)
quake.2013p540687,2013p540687,2013-07-20T01:18:06.119,174.11,-39.6902,219.9219,3.5395,M,automatic,114,,WEL(GNS_Primary),2013-07-20T01:25:03.294,POINT (174.11002 -39.690196)
quake.2013p540634,2013p540634,2013-07-20T00:50:18.301,174.1863,-41.5781,12.1484,1.8418,M,automatic,15,,WEL(GNS_Primary),2013-07-20T00:52:13.465,POINT (174.1863 -41.578143)
quake.2013p540601,2013p540601,2013-07-20T00:32:43.919,174.4071,-41.5546,10.0391,2.0062,M,automatic,22,,WEL(GNS_Primary),2013-07-20T00:34:34.245,POINT (174.40713 -41.554612)
quake.2013p540585,2013p540585,2013-07-20T00:23:50.628,175.8679,-38.132,105.3125,1.9654,M,automatic,11,,WEL(GNS_Primary),2013-07-20T00:26:59.966,POINT (175.86791 -38.132042)
quake.2013p540474,2013p540474,2013-07-19T23:24:50.226,176.8914,-39.793,34.8828,1.4816,M,automatic,11,,WEL(GNS_Primary),2013-07-19T23:26:19.109,POINT (176.89135 -39.793009)
quake.2013p540467,2013p540467,2013-07-19T23:21:14.494,172.5296,-41.2126,208.9062,2.5805,M,automatic,32,,WEL(GNS_Primary),2013-07-19T23:24:53.325,POINT (172.52957 -41.212568)
quake.2013p540430,2013p540430,2013-07-19T23:01:26.629,174.4088,-41.5536,10.918,1.8837,M,automatic,22,,WEL(GNS_Primary),2013-07-19T23:04:16.985,POINT (174.40881 -41.553619)
quake.2013p540391,2013p540391,2013-07-19T22:40:49.542,178.0511,-37.2134,120.3125,2.2238,M,automatic,17,,WEL(GNS_Primary),2013-07-19T22:43:29.264,POINT (178.05106 -37.213376)
quake.2013p540384,2013p540384,2013-07-19T22:36:42.089,169.2282,-44.0451,5.7031,2.202,M,automatic,11,,WEL(GNS_Primary),2013-07-19T22:38:42.285,POINT (169.22821 -44.045134)
quake.2013p540345,2013p540345,2013-07-19T22:15:52.203,175.7771,-40.5446,10.5078,2.0876,M,automatic,38,,WEL(GNS_Primary),2013-07-19T22:18:47.887,POINT (175.77712 -40.544603)
