Time,Browser,OS
2014-08-01T00:56:12.000Z,IE,Windows
2014-08-01T00:56:13.000Z,Firefox,OSX
2014-08-01T00:56:13.000Z,Firefox,Windows
2014-08-01T00:56:13.000Z,Firefox,Linux
2014-08-01T00:56:13.000Z,Chrome,Windows
2014-08-01T00:56:13.000Z,Chrome,OSX
2014-08-01T00:56:13.000Z,Safari,OSX
2014-08-01T00:56:13.000Z,IE,Windows
2014-08-01T00:56:14.000Z,Firefox,OSX
2014-08-01T00:56:14.000Z,Firefox,Windows
2014-08-01T00:56:14.000Z,Firefox,Linux
2014-08-01T00:56:14.000Z,Chrome,Windows
2014-08-01T00:56:14.000Z,Chrome,OSX
2014-08-01T00:56:14.000Z,Safari,OSX
2014-08-01T00:56:14.000Z,IE,Windows
2014-08-01T00:56:15.000Z,Firefox,OSX
2014-08-01T00:56:15.000Z,Firefox,Windows
2014-08-01T00:56:15.000Z,Firefox,Linux
2014-08-01T00:56:15.000Z,Chrome,Windows
2014-08-01T00:56:15.000Z,Chrome,OSX
2014-08-01T00:56:15.000Z,Safari,OSX
2014-08-01T00:56:15.000Z,IE,Windows
2014-08-01T00:56:16.000Z,Firefox,OSX
2014-08-01T00:56:16.000Z,Firefox,Windows
2014-08-01T00:56:16.000Z,Firefox,Linux
2014-08-01T00:56:16.000Z,Chrome,Windows
2014-08-01T00:56:16.000Z,Chrome,OSX
2014-08-01T00:56:16.000Z,Safari,OSX
2014-08-01T00:56:16.000Z,IE,Windows
2014-08-01T00:56:17.000Z,Firefox,OSX
2014-08-01T00:56:17.000Z,Firefox,Windows
2014-08-01T00:56:17.000Z,Firefox,Linux
2014-08-01T00:56:17.000Z,Chrome,Windows
2014-08-01T00:56:17.000Z,Chrome,OSX
2014-08-01T00:56:17.000Z,Safari,OSX
2014-08-01T00:56:17.000Z,IE,Windows
2014-08-01T00:56:18.000Z,Firefox,OSX
2014-08-01T00:56:18.000Z,Firefox,Windows
2014-08-01T00:56:18.000Z,Firefox,Linux
2014-08-01T00:56:18.000Z,Chrome,Windows
2014-08-01T00:56:18.000Z,Chrome,OSX
2014-08-01T00:56:18.000Z,Safari,OSX
2014-08-01T00:56:18.000Z,IE,Windows
2014-08-01T00:56:19.000Z,Firefox,OSX
2014-08-01T00:56:19.000Z,Firefox,Windows
2014-08-01T00:56:19.000Z,Firefox,Linux
2014-08-01T00:56:19.000Z,Chrome,Windows
2014-08-01T00:56:19.000Z,Chrome,OSX
2014-08-01T00:56:19.000Z,Safari,OSX
2014-08-01T00:56:19.000Z,IE,Windows
2014-08-01T00:56:20.000Z,Firefox,OSX
2014-08-01T00:56:20.000Z,Firefox,Windows
2014-08-01T00:56:20.000Z,Firefox,Linux
2014-08-01T00:56:20.000Z,Chrome,Windows
2014-08-01T00:56:20.000Z,Chrome,OSX
2014-08-01T00:56:20.000Z,Safari,OSX
2014-08-01T00:56:20.000Z,IE,Windows
2014-08-01T00:56:21.000Z,Firefox,OSX
2014-08-01T00:56:21.000Z,Firefox,Windows
2014-08-01T00:56:21.000Z,Firefox,Linux
2014-08-01T00:56:21.000Z,Chrome,Windows
2014-08-01T00:56:21.000Z,Chrome,OSX
2014-08-01T00:56:21.000Z,Safari,OSX
2014-08-01T00:56:21.000Z,IE,Windows
2014-08-01T00:56:22.000Z,Firefox,OSX
2014-08-01T00:56:22.000Z,Firefox,Windows
2014-08-01T00:56:22.000Z,Firefox,Linux
2014-08-01T00:56:22.000Z,Chrome,Windows
2014-08-01T00:56:22.000Z,Chrome,OSX
2014-08-01T00:56:22.000Z,Safari,OSX
2014-08-01T00:56:22.000Z,IE,Windows
2014-08-01T00:56:23.000Z,Firefox,OSX
2014-08-01T00:56:23.000Z,Firefox,Windows
2014-08-01T00:56:23.000Z,Firefox,Linux
2014-08-01T00:56:23.000Z,Chrome,Windows
2014-08-01T00:56:23.000Z,Chrome,OSX
2014-08-01T00:56:23.000Z,Safari,OSX
2014-08-01T00:56:23.000Z,IE,Windows
2014-08-01T00:56:24.000Z,Firefox,OSX
2014-08-01T00:56:24.000Z,Firefox,Windows
2014-08-01T00:56:24.000Z,Firefox,Linux
2014-08-01T00:56:24.000Z,Chrome,Windows
2014-08-01T00:56:24.000Z,Chrome,OSX
2014-08-01T00:56:24.000Z,Safari,OSX
2014-08-01T00:56:24.000Z,IE,Windows
2014-08-01T00:56:25.000Z,Firefox,OSX
2014-08-01T00:56:25.000Z,Firefox,Windows
2014-08-01T00:56:25.000Z,Firefox,Linux
2014-08-01T00:56:25.000Z,Chrome,Windows
2014-08-01T00:56:25.000Z,Chrome,OSX
2014-08-01T00:56:25.000Z,Safari,OSX
2014-08-01T00:56:25.000Z,IE,Windows
2014-08-01T00:56:26.000Z,Firefox,OSX
2014-08-01T00:56:26.000Z,Firefox,Windows
2014-08-01T00:56:26.000Z,Firefox,Linux
2014-08-01T00:56:26.000Z,Chrome,Windows
2014-08-01T00:56:26.000Z,Chrome,OSX
2014-08-01T00:56:26.000Z,Safari,OSX
2014-08-01T00:56:26.000Z,IE,Windows
2014-08-01T00:56:27.000Z,Firefox,OSX
2014-08-01T00:56:27.000Z,Firefox,Windows
2014-08-01T00:56:27.000Z,Firefox,Linux
2014-08-01T00:56:27.000Z,Chrome,Windows
2014-08-01T00:56:27.000Z,Chrome,OSX
2014-08-01T00:56:27.000Z,Safari,OSX
2014-08-01T00:56:27.000Z,IE,Windows
2014-08-01T00:56:28.000Z,Firefox,OSX
2014-08-01T00:56:28.000Z,Firefox,Windows
2014-08-01T00:56:28.000Z,Firefox,Linux
2014-08-01T00:56:28.000Z,Chrome,Windows
2014-08-01T00:56:28.000Z,Chrome,OSX
2014-08-01T00:56:28.000Z,Safari,OSX
2014-08-01T00:56:28.000Z,IE,Windows
2014-08-01T00:56:29.000Z,Firefox,OSX
2014-08-01T00:56:29.000Z,Firefox,Windows
2014-08-01T00:56:29.000Z,Firefox,Linux
2014-08-01T00:56:29.000Z,Chrome,Windows
2014-08-01T00:56:29.000Z,Chrome,OSX
2014-08-01T00:56:29.000Z,Safari,OSX
2014-08-01T00:56:29.000Z,IE,Windows
2014-08-01T00:56:30.000Z,Firefox,OSX
2014-08-01T00:56:30.000Z,Firefox,Windows
2014-08-01T00:56:30.000Z,Firefox,Linux
2014-08-01T00:56:30.000Z,Chrome,Windows
2014-08-01T00:56:30.000Z,Chrome,OSX
2014-08-01T00:56:30.000Z,Safari,OSX
2014-08-01T00:56:30.000Z,IE,Windows
2014-08-01T00:56:31.000Z,Firefox,OSX
2014-08-01T00:56:31.000Z,Firefox,Windows
2014-08-01T00:56:31.000Z,Firefox,Linux
2014-08-01T00:56:31.000Z,Chrome,Windows
2014-08-01T00:56:31.000Z,Chrome,OSX
2014-08-01T00:56:31.000Z,Safari,OSX
2014-08-01T00:56:31.000Z,IE,Windows
2014-08-01T00:56:32.000Z,Firefox,OSX
2014-08-01T00:56:32.000Z,Firefox,Windows
2014-08-01T00:56:32.000Z,Firefox,Linux
2014-08-01T00:56:32.000Z,Chrome,Windows
2014-08-01T00:56:32.000Z,Chrome,OSX
2014-08-01T00:56:32.000Z,Safari,OSX
2014-08-01T00:56:32.000Z,IE,Windows
2014-08-01T00:56:33.000Z,Firefox,OSX
2014-08-01T00:56:33.000Z,Firefox,Windows
2014-08-01T00:56:33.000Z,Firefox,Linux
2014-08-01T00:56:33.000Z,Chrome,Windows
2014-08-01T00:56:33.000Z,Chrome,OSX
2014-08-01T00:56:33.000Z,Safari,OSX
2014-08-01T00:56:33.000Z,IE,Windows
2014-08-01T00:56:34.000Z,Firefox,OSX
2014-08-01T00:56:34.000Z,Firefox,Windows
2014-08-01T00:56:34.000Z,Firefox,Linux
2014-08-01T00:56:34.000Z,Chrome,Windows
2014-08-01T00:56:34.000Z,Chrome,OSX
2014-08-01T00:56:34.000Z,Safari,OSX
2014-08-01T00:56:34.000Z,IE,Windows
2014-08-01T00:56:35.000Z,Firefox,OSX
2014-08-01T00:56:35.000Z,Firefox,Windows
2014-08-01T00:56:35.000Z,Firefox,Linux
2014-08-01T00:56:35.000Z,Chrome,Windows
2014-08-01T00:56:35.000Z,Chrome,OSX
2014-08-01T00:56:35.000Z,Safari,OSX
2014-08-01T00:56:35.000Z,IE,Windows
2014-08-01T00:56:36.000Z,Firefox,OSX
2014-08-01T00:56:36.000Z,Firefox,Windows
2014-08-01T00:56:36.000Z,Firefox,Linux
2014-08-01T00:56:36.000Z,Chrome,Windows
2014-08-01T00:56:36.000Z,Chrome,OSX
2014-08-01T00:56:36.000Z,Safari,OSX
2014-08-01T00:56:36.000Z,IE,Windows
2014-08-01T00:56:37.000Z,Firefox,OSX
2014-08-01T00:56:37.000Z,Firefox,Windows
2014-08-01T00:56:37.000Z,Firefox,Linux
2014-08-01T00:56:37.000Z,Chrome,Windows
2014-08-01T00:56:37.000Z,Chrome,OSX
2014-08-01T00:56:37.000Z,Safari,OSX
2014-08-01T00:56:37.000Z,IE,Windows
2014-08-01T00:56:38.000Z,Firefox,OSX
2014-08-01T00:56:38.000Z,Firefox,Windows
2014-08-01T00:56:38.000Z,Firefox,Linux
2014-08-01T00:56:38.000Z,Chrome,Windows
2014-08-01T00:56:38.000Z,Chrome,OSX
2014-08-01T00:56:38.000Z,Safari,OSX
2014-08-01T00:56:38.000Z,IE,Windows
2014-08-01T00:56:39.000Z,Firefox,OSX
2014-08-01T00:56:39.000Z,Firefox,Windows
2014-08-01T00:56:39.000Z,Firefox,Linux
2014-08-01T00:56:39.000Z,Chrome,Windows
2014-08-01T00:56:39.000Z,Chrome,OSX
2014-08-01T00:56:39.000Z,Safari,OSX
2014-08-01T00:56:39.000Z,IE,Windows
2014-08-01T00:56:40.000Z,Firefox,OSX
2014-08-01T00:56:40.000Z,Firefox,Windows
2014-08-01T00:56:40.000Z,Firefox,Linux
2014-08-01T00:56:40.000Z,Chrome,Windows
2014-08-01T00:56:40.000Z,Chrome,OSX
2014-08-01T00:56:40.000Z,Safari,OSX
2014-08-01T00:56:40.000Z,IE,Windows
2014-08-01T00:56:41.000Z,Firefox,OSX
2014-08-01T00:56:41.000Z,Firefox,Windows
2014-08-01T00:56:41.000Z,Firefox,Linux
2014-08-01T00:56:41.000Z,Chrome,Windows
2014-08-01T00:56:41.000Z,Chrome,OSX
2014-08-01T00:56:41.000Z,Safari,OSX
2014-08-01T00:56:41.000Z,IE,Windows
2014-08-01T00:56:42.000Z,Firefox,OSX
2014-08-01T00:56:42.000Z,Firefox,Windows
2014-08-01T00:56:42.000Z,Firefox,Linux
2014-08-01T00:56:42.000Z,Chrome,Windows
2014-08-01T00:56:42.000Z,Chrome,OSX
2014-08-01T00:56:42.000Z,Safari,OSX
2014-08-01T00:56:42.000Z,IE,Windows
2014-08-01T00:56:43.000Z,Firefox,OSX
2014-08-01T00:56:43.000Z,Firefox,Windows
2014-08-01T00:56:43.000Z,Firefox,Linux
2014-08-01T00:56:43.000Z,Chrome,Windows
2014-08-01T00:56:43.000Z,Chrome,OSX
2014-08-01T00:56:43.000Z,Safari,OSX
2014-08-01T00:56:43.000Z,IE,Windows
2014-08-01T00:56:44.000Z,Firefox,OSX
2014-08-01T00:56:44.000Z,Firefox,Windows
2014-08-01T00:56:44.000Z,Firefox,Linux
2014-08-01T00:56:44.000Z,Chrome,Windows
2014-08-01T00:56:44.000Z,Chrome,OSX
2014-08-01T00:56:44.000Z,Safari,OSX
2014-08-01T00:56:44.000Z,IE,Windows
2014-08-01T00:56:45.000Z,Firefox,OSX
2014-08-01T00:56:45.000Z,Firefox,Windows
2014-08-01T00:56:45.000Z,Firefox,Linux
2014-08-01T00:56:45.000Z,Chrome,Windows
2014-08-01T00:56:45.000Z,Chrome,OSX
2014-08-01T00:56:45.000Z,Safari,OSX
2014-08-01T00:56:45.000Z,IE,Windows
2014-08-01T00:56:46.000Z,Firefox,OSX
2014-08-01T00:56:46.000Z,Firefox,Windows
2014-08-01T00:56:46.000Z,Firefox,Linux
2014-08-01T00:56:46.000Z,Chrome,Windows
2014-08-01T00:56:46.000Z,Chrome,OSX
2014-08-01T00:56:46.000Z,Safari,OSX
2014-08-01T00:56:46.000Z,IE,Windows
2014-08-01T00:56:47.000Z,Firefox,OSX
2014-08-01T00:56:47.000Z,Firefox,Windows
2014-08-01T00:56:47.000Z,Firefox,Linux
2014-08-01T00:56:47.000Z,Chrome,Windows
2014-08-01T00:56:47.000Z,Chrome,OSX
2014-08-01T00:56:47.000Z,Safari,OSX
2014-08-01T00:56:47.000Z,IE,Windows
2014-08-01T00:56:48.000Z,Firefox,OSX
2014-08-01T00:56:48.000Z,Firefox,Windows
2014-08-01T00:56:48.000Z,Firefox,Linux
2014-08-01T00:56:48.000Z,Chrome,Windows
2014-08-01T00:56:48.000Z,Chrome,OSX
2014-08-01T00:56:48.000Z,Safari,OSX
2014-08-01T00:56:48.000Z,IE,Windows
2014-08-01T00:56:49.000Z,Firefox,OSX
2014-08-01T00:56:49.000Z,Firefox,Windows
2014-08-01T00:56:49.000Z,Firefox,Linux
2014-08-01T00:56:49.000Z,Chrome,Windows
2014-08-01T00:56:49.000Z,Chrome,OSX
2014-08-01T00:56:49.000Z,Safari,OSX
2014-08-01T00:56:49.000Z,IE,Windows
2014-08-01T00:56:50.000Z,Firefox,OSX
2014-08-01T00:56:50.000Z,Firefox,Windows
2014-08-01T00:56:50.000Z,Firefox,Linux
2014-08-01T00:56:50.000Z,Chrome,Windows
2014-08-01T00:56:50.000Z,Chrome,OSX
2014-08-01T00:56:50.000Z,Safari,OSX
2014-08-01T00:56:50.000Z,IE,Windows
2014-08-01T00:56:51.000Z,Firefox,OSX
2014-08-01T00:56:51.000Z,Firefox,Windows
2014-08-01T00:56:51.000Z,Firefox,Linux
2014-08-01T00:56:51.000Z,Chrome,Windows
2014-08-01T00:56:51.000Z,Chrome,OSX
2014-08-01T00:56:51.000Z,Safari,OSX
2014-08-01T00:56:51.000Z,IE,Windows
2014-08-01T00:56:52.000Z,Firefox,OSX
2014-08-01T00:56:52.000Z,Firefox,Windows
2014-08-01T00:56:52.000Z,Firefox,Linux
2014-08-01T00:56:52.000Z,Chrome,Windows
2014-08-01T00:56:52.000Z,Chrome,OSX
2014-08-01T00:56:52.000Z,Safari,OSX
2014-08-01T00:56:52.000Z,IE,Windows
2014-08-01T00:56:53.000Z,Firefox,OSX
2014-08-01T00:56:53.000Z,Firefox,Windows
2014-08-01T00:56:53.000Z,Firefox,Linux
2014-08-01T00:56:53.000Z,Chrome,Windows
2014-08-01T00:56:53.000Z,Chrome,OSX
2014-08-01T00:56:53.000Z,Safari,OSX
2014-08-01T00:56:53.000Z,IE,Windows
2014-08-01T00:56:54.000Z,Firefox,OSX
2014-08-01T00:56:54.000Z,Firefox,Windows
2014-08-01T00:56:54.000Z,Firefox,Linux
2014-08-01T00:56:54.000Z,Chrome,Windows
2014-08-01T00:56:54.000Z,Chrome,OSX
2014-08-01T00:56:54.000Z,Safari,OSX
2014-08-01T00:56:54.000Z,IE,Windows
2014-08-01T00:56:55.000Z,Firefox,OSX
2014-08-01T00:56:55.000Z,Firefox,Windows
2014-08-01T00:56:55.000Z,Firefox,Linux
2014-08-01T00:56:55.000Z,Chrome,Windows
2014-08-01T00:56:55.000Z,Chrome,OSX
2014-08-01T00:56:55.000Z,Safari,OSX
2014-08-01T00:56:55.000Z,IE,Windows
2014-08-01T00:56:56.000Z,Firefox,OSX
2014-08-01T00:56:56.000Z,Firefox,Windows
2014-08-01T00:56:56.000Z,Firefox,Linux
2014-08-01T00:56:56.000Z,Chrome,Windows
2014-08-01T00:56:56.000Z,Chrome,OSX
2014-08-01T00:56:56.000Z,Safari,OSX
2014-08-01T00:56:56.000Z,IE,Windows
2014-08-01T00:56:57.000Z,Firefox,OSX
2014-08-01T00:56:57.000Z,Firefox,Windows
2014-08-01T00:56:57.000Z,Firefox,Linux
2014-08-01T00:56:57.000Z,Chrome,Windows
2014-08-01T00:56:57.000Z,Chrome,OSX
2014-08-01T00:56:57.000Z,Safari,OSX
2014-08-01T00:56:57.000Z,IE,Windows
2014-08-01T00:56:58.000Z,Firefox,OSX
2014-08-01T00:56:58.000Z,Firefox,Windows
2014-08-01T00:56:58.000Z,Firefox,Linux
2014-08-01T00:56:58.000Z,Chrome,Windows
2014-08-01T00:56:58.000Z,Chrome,OSX
2014-08-01T00:56:58.000Z,Safari,OSX
2014-08-01T00:56:58.000Z,IE,Windows
2014-08-01T00:56:59.000Z,Firefox,OSX
2014-08-01T00:56:59.000Z,Firefox,Windows
2014-08-01T00:56:59.000Z,Firefox,Linux
2014-08-01T00:56:59.000Z,Chrome,Windows
2014-08-01T00:56:59.000Z,Chrome,OSX
2014-08-01T00:56:59.000Z,Safari,OSX
2014-08-01T00:56:59.000Z,IE,Windows
2014-08-01T00:57:10.000Z,Firefox,OSX
2014-08-01T00:57:10.000Z,Firefox,Windows
2014-08-01T00:57:10.000Z,Firefox,Linux
2014-08-01T00:57:10.000Z,Chrome,Windows
2014-08-01T00:57:10.000Z,Chrome,OSX
2014-08-01T00:57:10.000Z,Safari,OSX
2014-08-01T00:57:10.000Z,IE,Windows
2014-08-01T00:57:11.000Z,Firefox,OSX
2014-08-01T00:57:11.000Z,Firefox,Windows
2014-08-01T00:57:11.000Z,Firefox,Linux
2014-08-01T00:57:11.000Z,Chrome,Windows
2014-08-01T00:57:11.000Z,Chrome,OSX
2014-08-01T00:57:11.000Z,Safari,OSX
2014-08-01T00:57:11.000Z,IE,Windows
2014-08-01T00:57:12.000Z,Firefox,OSX
2014-08-01T00:57:12.000Z,Firefox,Windows
2014-08-01T00:57:12.000Z,Firefox,Linux
2014-08-01T00:57:12.000Z,Chrome,Windows
2014-08-01T00:57:12.000Z,Chrome,OSX
2014-08-01T00:57:12.000Z,Safari,OSX
2014-08-01T00:57:12.000Z,IE,Windows
2014-08-01T00:57:13.000Z,Firefox,OSX
2014-08-01T00:57:13.000Z,Firefox,Windows
2014-08-01T00:57:13.000Z,Firefox,Linux
2014-08-01T00:57:13.000Z,Chrome,Windows
2014-08-01T00:57:13.000Z,Chrome,OSX
2014-08-01T00:57:13.000Z,Safari,OSX
2014-08-01T00:57:13.000Z,IE,Windows
2014-08-01T00:57:14.000Z,Firefox,OSX
2014-08-01T00:57:14.000Z,Firefox,Windows
2014-08-01T00:57:14.000Z,Firefox,Linux
2014-08-01T00:57:14.000Z,Chrome,Windows
2014-08-01T00:57:14.000Z,Chrome,OSX
2014-08-01T00:57:14.000Z,Safari,OSX
2014-08-01T00:57:14.000Z,IE,Windows
2014-08-01T00:57:15.000Z,Firefox,OSX
2014-08-01T00:57:15.000Z,Firefox,Windows
2014-08-01T00:57:15.000Z,Firefox,Linux
2014-08-01T00:57:15.000Z,Chrome,Windows
2014-08-01T00:57:15.000Z,Chrome,OSX
2014-08-01T00:57:15.000Z,Safari,OSX
2014-08-01T00:57:15.000Z,IE,Windows
2014-08-01T00:57:16.000Z,Firefox,OSX
2014-08-01T00:57:16.000Z,Firefox,Windows
2014-08-01T00:57:16.000Z,Firefox,Linux
2014-08-01T00:57:16.000Z,Chrome,Windows
2014-08-01T00:57:16.000Z,Chrome,OSX
2014-08-01T00:57:16.000Z,Safari,OSX
2014-08-01T00:57:16.000Z,IE,Windows
2014-08-01T00:57:17.000Z,Firefox,OSX
2014-08-01T00:57:17.000Z,Firefox,Windows
2014-08-01T00:57:17.000Z,Firefox,Linux
2014-08-01T00:57:17.000Z,Chrome,Windows
2014-08-01T00:57:17.000Z,Chrome,OSX
2014-08-01T00:57:17.000Z,Safari,OSX
2014-08-01T00:57:17.000Z,IE,Windows
2014-08-01T00:57:18.000Z,Firefox,OSX
2014-08-01T00:57:18.000Z,Firefox,Windows
2014-08-01T00:57:18.000Z,Firefox,Linux
2014-08-01T00:57:18.000Z,Chrome,Windows
2014-08-01T00:57:18.000Z,Chrome,OSX
2014-08-01T00:57:18.000Z,Safari,OSX
2014-08-01T00:57:18.000Z,IE,Windows
2014-08-01T00:57:19.000Z,Firefox,OSX
2014-08-01T00:57:19.000Z,Firefox,Windows
2014-08-01T00:57:19.000Z,Firefox,Linux
2014-08-01T00:57:19.000Z,Chrome,Windows
2014-08-01T00:57:19.000Z,Chrome,OSX
2014-08-01T00:57:19.000Z,Safari,OSX
2014-08-01T00:57:19.000Z,IE,Windows
2014-08-01T00:57:20.000Z,Firefox,OSX
2014-08-01T00:57:20.000Z,Firefox,Windows
2014-08-01T00:57:20.000Z,Firefox,Linux
2014-08-01T00:57:20.000Z,Chrome,Windows
2014-08-01T00:57:20.000Z,Chrome,OSX
2014-08-01T00:57:20.000Z,Safari,OSX
2014-08-01T00:57:20.000Z,IE,Windows
2014-08-01T00:57:21.000Z,Firefox,OSX
2014-08-01T00:57:21.000Z,Firefox,Windows
2014-08-01T00:57:21.000Z,Firefox,Linux
2014-08-01T00:57:21.000Z,Chrome,Windows
2014-08-01T00:57:21.000Z,Chrome,OSX
2014-08-01T00:57:21.000Z,Safari,OSX
2014-08-01T00:57:21.000Z,IE,Windows
2014-08-01T00:57:22.000Z,Firefox,OSX
2014-08-01T00:57:22.000Z,Firefox,Windows
2014-08-01T00:57:22.000Z,Firefox,Linux
2014-08-01T00:57:22.000Z,Chrome,Windows
2014-08-01T00:57:22.000Z,Chrome,OSX
2014-08-01T00:57:22.000Z,Safari,OSX
2014-08-01T00:57:22.000Z,IE,Windows
2014-08-01T00:57:23.000Z,Firefox,OSX
2014-08-01T00:57:23.000Z,Firefox,Windows
2014-08-01T00:57:23.000Z,Firefox,Linux
2014-08-01T00:57:23.000Z,Chrome,Windows
2014-08-01T00:57:23.000Z,Chrome,OSX
2014-08-01T00:57:23.000Z,Safari,OSX
2014-08-01T00:57:23.000Z,IE,Windows
2014-08-01T00:57:24.000Z,Firefox,OSX
2014-08-01T00:57:24.000Z,Firefox,Windows
2014-08-01T00:57:24.000Z,Firefox,Linux
2014-08-01T00:57:24.000Z,Chrome,Windows
2014-08-01T00:57:24.000Z,Chrome,OSX
2014-08-01T00:57:24.000Z,Safari,OSX
2014-08-01T00:57:24.000Z,IE,Windows
2014-08-01T00:57:25.000Z,Firefox,OSX
2014-08-01T00:57:25.000Z,Firefox,Windows
2014-08-01T00:57:25.000Z,Firefox,Linux
2014-08-01T00:57:25.000Z,Chrome,Windows
2014-08-01T00:57:25.000Z,Chrome,OSX
2014-08-01T00:57:25.000Z,Safari,OSX
2014-08-01T00:57:25.000Z,IE,Windows
2014-08-01T00:57:26.000Z,Firefox,OSX
2014-08-01T00:57:26.000Z,Firefox,Windows
2014-08-01T00:57:26.000Z,Firefox,Linux
2014-08-01T00:57:26.000Z,Chrome,Windows
2014-08-01T00:57:26.000Z,Chrome,OSX
2014-08-01T00:57:26.000Z,Safari,OSX
2014-08-01T00:57:26.000Z,IE,Windows
2014-08-01T00:57:27.000Z,Firefox,OSX
2014-08-01T00:57:27.000Z,Firefox,Windows
2014-08-01T00:57:27.000Z,Firefox,Linux
2014-08-01T00:57:27.000Z,Chrome,Windows
2014-08-01T00:57:27.000Z,Chrome,OSX
2014-08-01T00:57:27.000Z,Safari,OSX
2014-08-01T00:57:27.000Z,IE,Windows
2014-08-01T00:57:28.000Z,Firefox,OSX
2014-08-01T00:57:28.000Z,Firefox,Windows
2014-08-01T00:57:28.000Z,Firefox,Linux
2014-08-01T00:57:28.000Z,Chrome,Windows
2014-08-01T00:57:28.000Z,Chrome,OSX
2014-08-01T00:57:28.000Z,Safari,OSX
2014-08-01T00:57:28.000Z,IE,Windows
2014-08-01T00:57:29.000Z,Firefox,OSX
2014-08-01T00:57:29.000Z,Firefox,Windows
2014-08-01T00:57:29.000Z,Firefox,Linux
2014-08-01T00:57:29.000Z,Chrome,Windows
2014-08-01T00:57:29.000Z,Chrome,OSX
2014-08-01T00:57:29.000Z,Safari,OSX
2014-08-01T00:57:29.000Z,IE,Windows
2014-08-01T00:57:30.000Z,Firefox,OSX
2014-08-01T00:57:30.000Z,Firefox,Windows
2014-08-01T00:57:30.000Z,Firefox,Linux
2014-08-01T00:57:30.000Z,Chrome,Windows
2014-08-01T00:57:30.000Z,Chrome,OSX
2014-08-01T00:57:30.000Z,Safari,OSX
2014-08-01T00:57:30.000Z,IE,Windows
2014-08-01T00:57:31.000Z,Firefox,OSX
2014-08-01T00:57:31.000Z,Firefox,Windows
2014-08-01T00:57:31.000Z,Firefox,Linux
2014-08-01T00:57:31.000Z,Chrome,Windows
2014-08-01T00:57:31.000Z,Chrome,OSX
2014-08-01T00:57:31.000Z,Safari,OSX
2014-08-01T00:57:31.000Z,IE,Windows
2014-08-01T00:57:32.000Z,Firefox,OSX
2014-08-01T00:57:32.000Z,Firefox,Windows
2014-08-01T00:57:32.000Z,Firefox,Linux
2014-08-01T00:57:32.000Z,Chrome,Windows
2014-08-01T00:57:32.000Z,Chrome,OSX
2014-08-01T00:57:32.000Z,Safari,OSX
2014-08-01T00:57:32.000Z,IE,Windows
2014-08-01T00:57:33.000Z,Firefox,OSX
2014-08-01T00:57:33.000Z,Firefox,Windows
2014-08-01T00:57:33.000Z,Firefox,Linux
2014-08-01T00:57:33.000Z,Chrome,Windows
2014-08-01T00:57:33.000Z,Chrome,OSX
2014-08-01T00:57:33.000Z,Safari,OSX
2014-08-01T00:57:33.000Z,IE,Windows
2014-08-01T00:57:34.000Z,Firefox,OSX
2014-08-01T00:57:34.000Z,Firefox,Windows
2014-08-01T00:57:34.000Z,Firefox,Linux
2014-08-01T00:57:34.000Z,Chrome,Windows
2014-08-01T00:57:34.000Z,Chrome,OSX
2014-08-01T00:57:34.000Z,Safari,OSX
2014-08-01T00:57:34.000Z,IE,Windows
2014-08-01T00:57:35.000Z,Firefox,OSX
2014-08-01T00:57:35.000Z,Firefox,Windows
2014-08-01T00:57:35.000Z,Firefox,Linux
2014-08-01T00:57:35.000Z,Chrome,Windows
2014-08-01T00:57:35.000Z,Chrome,OSX
2014-08-01T00:57:35.000Z,Safari,OSX
2014-08-01T00:57:35.000Z,IE,Windows
2014-08-01T00:57:36.000Z,Firefox,OSX
2014-08-01T00:57:36.000Z,Firefox,Windows
2014-08-01T00:57:36.000Z,Firefox,Linux
2014-08-01T00:57:36.000Z,Chrome,Windows
2014-08-01T00:57:36.000Z,Chrome,OSX
2014-08-01T00:57:36.000Z,Safari,OSX
2014-08-01T00:57:36.000Z,IE,Windows
2014-08-01T00:57:37.000Z,Firefox,OSX
2014-08-01T00:57:37.000Z,Firefox,Windows
2014-08-01T00:57:37.000Z,Firefox,Linux
2014-08-01T00:57:37.000Z,Chrome,Windows
2014-08-01T00:57:37.000Z,Chrome,OSX
2014-08-01T00:57:37.000Z,Safari,OSX
2014-08-01T00:57:37.000Z,IE,Windows
2014-08-01T00:57:38.000Z,Firefox,OSX
2014-08-01T00:57:38.000Z,Firefox,Windows
2014-08-01T00:57:38.000Z,Firefox,Linux
2014-08-01T00:57:38.000Z,Chrome,Windows
2014-08-01T00:57:38.000Z,Chrome,OSX
2014-08-01T00:57:38.000Z,Safari,OSX
2014-08-01T00:57:38.000Z,IE,Windows
2014-08-01T00:57:39.000Z,Firefox,OSX
2014-08-01T00:57:39.000Z,Firefox,Windows
2014-08-01T00:57:39.000Z,Firefox,Linux
2014-08-01T00:57:39.000Z,Chrome,Windows
2014-08-01T00:57:39.000Z,Chrome,OSX
2014-08-01T00:57:39.000Z,Safari,OSX
2014-08-01T00:57:39.000Z,IE,Windows
2014-08-01T00:57:40.000Z,Firefox,OSX
2014-08-01T00:57:40.000Z,Firefox,Windows
2014-08-01T00:57:40.000Z,Firefox,Linux
2014-08-01T00:57:40.000Z,Chrome,Windows
2014-08-01T00:57:40.000Z,Chrome,OSX
2014-08-01T00:57:40.000Z,Safari,OSX
2014-08-01T00:57:40.000Z,IE,Windows
